IdOp100,SN,Type,DateStart,OCV,ACIR,InsuP,InsuN,TC1,TC2,VC1,VC2,VC3,VC4,VC5,VC6,RefLimite,IniFileVers,SoftVers,ImageVers,Pass,Operateur,TempsTest,TFactory
1159,0B5MEVA000A46JCCV0000393,3551,"2023-06-12 14:58:35",23.38,3.08,9999,9999,25,24,3898,3896,3896,3896,3896,3896,1,1,1,1,1,Carrousel,0,0
1160,0B5MEVA000A46JCCV0000392,3551,"2023-06-12 14:59:46",23.39,3.06,9999,9999,25,24,3898,3896,3899,3899,3898,3898,1,1,1,1,1,Carrousel,0,0
1161,0B5MEVA000A46JCCV0000353,3551,"2023-06-12 15:00:11",23.37,3.07,9999,9999,24,24,3895,3895,3895,3895,3894,3895,1,1,1,1,1,Carrousel,0,0
1162,0B5MEVA000A46JCCW0000279,3551,"2023-06-12 15:01:14",23.39,3.07,9999,9999,24,24,3899,3896,3898,3898,3898,3896,1,1,1,1,1,Carrousel,0,0
1163,0B5MEVA000A46JCCV0000395,3551,"2023-06-12 15:02:08",23.38,3.08,9999,9999,24,24,3898,3896,3896,3898,3896,3896,1,1,1,1,1,Carrousel,0,0
1164,0B5MEVA000A46JCCV0000355,3551,"2023-06-12 15:02:33",23.37,3.1,9999,9999,24,23,3894,3894,3895,3895,3894,3894,1,1,1,1,1,Carrousel,0,0
1165,0B5MEVA000A46JCCV0000394,3551,"2023-06-12 15:04:21",23.39,3.07,9999,9999,24,25,3896,3898,3896,3896,3895,3896,1,1,1,1,1,Carrousel,0,0
1166,0B5MEVA000A46JCCW0000228,3551,"2023-06-12 15:05:14",23.37,3.07,9999,9999,24,24,3896,3896,3894,3894,3894,3894,1,1,1,1,1,Carrousel,0,0
1167,0B5MEVA000A46JCCV0000357,3551,"2023-06-12 15:05:39",23.37,3.09,9999,9999,24,24,3894,3894,3895,3895,3894,3894,1,1,1,1,1,Carrousel,0,0
1168,0B5MEVA000A46JCCV0000410,3551,"2023-06-12 15:07:20",23.36,3.09,9999,9999,24,24,3892,3893,3894,3892,3894,3892,1,1,1,1,1,Carrousel,0,0
1169,0B5MEVA000A46JCCW0000170,3551,"2023-06-12 15:09:46",23.34,3.09,9999,9999,24,24,3890,3888,3890,3889,3890,3890,1,1,1,1,1,Carrousel,0,0
1170,0B5MEVA000A46JCCV0000421,3551,"2023-06-14 08:47:08",23.39,3.11,9999,9999,23,22,3898,3898,3899,3896,3899,3896,1,1,1,1,1,Carrousel,0,0
1171,0B5MEVA000A46JCCX0000010,3551,"2023-06-14 08:47:42",23.39,3.07,9999,9999,22,22,3898,3899,3899,3899,3899,3898,1,1,1,1,1,Carrousel,0,0
1172,0B5MEVA000A46JCCV0000413,3551,"2023-06-14 08:48:27",23.38,3.09,9999,9999,23,23,3896,3898,3896,3898,3896,3896,1,1,1,1,1,Carrousel,0,0
1173,0B5MEVA000A46JCCW0000686,3551,"2023-06-14 08:49:09",23.39,3.05,9999,9999,22,22,3899,3898,3900,3896,3898,3898,1,1,1,1,1,Carrousel,0,0
1174,0B5MEVA000A46JCCV0000418,3551,"2023-06-14 08:50:10",23.38,3.09,9999,9999,23,23,3895,3895,3896,3895,3895,3898,1,1,1,1,1,Carrousel,0,0
1175,0B5MEVA000A46JCCW0000701,3551,"2023-06-14 08:56:57",23.39,3.07,9999,9999,23,23,3899,3900,3898,3898,3896,3899,1,1,1,1,1,Carrousel,0,0
1176,0B5MEVA000A46JCCV0000387,3551,"2023-06-14 09:00:05",23.38,3.09,9999,9999,23,23,3898,3898,3895,3895,3896,3898,1,1,1,1,1,Carrousel,0,0
1177,0B5MEVA000A46JCCW0000696,3551,"2023-06-14 09:00:51",23.39,3.09,9999,9999,23,22,3896,3898,3898,3898,3898,3899,1,1,1,1,1,Carrousel,0,0
1178,0B5MEVA000A46JCCV0000360,3551,"2023-06-14 09:01:41",23.38,3.09,9999,9999,23,23,3898,3896,3898,3898,3896,3896,1,1,1,1,1,Carrousel,0,0
1179,0B5MEVA000A46JCCW0000702,3551,"2023-06-14 09:02:44",23.39,3.05,9999,9999,23,23,3899,3899,3898,3899,3896,3899,1,1,1,1,1,Carrousel,0,0
1180,0B5MEVA000A46JCCX0000028,3551,"2023-06-14 09:04:05",23.39,3.05,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1181,0B5MEVA000A46JCCW0000606,3551,"2023-06-14 09:05:11",23.39,3.07,9999,9999,23,22,3896,3898,3898,3896,3899,3898,1,1,1,1,1,Carrousel,0,0
1182,0B5MEVA000A46JCCV0000440,3551,"2023-06-14 09:06:15",23.39,3.1,9999,9999,23,23,3896,3899,3896,3899,3898,3899,1,1,1,1,1,Carrousel,0,0
1183,0B5MEVA000A46JCCW0000287,3551,"2023-06-14 09:07:19",23.38,3.09,9999,9999,23,23,3898,3896,3896,3895,3896,3896,1,1,1,1,1,Carrousel,0,0
1184,0B5MEVA000A46JCCV0000486,3551,"2023-06-14 09:08:58",23.39,3.1,9999,9999,23,23,3898,3899,3899,3898,3896,3896,1,1,1,1,1,Carrousel,0,0
1185,0B5MEVA000A46JCCW0000301,3551,"2023-06-14 09:11:04",23.39,3.1,9999,9999,23,23,3900,3899,3898,3899,3898,3896,1,1,1,1,1,Carrousel,0,0
1186,0B5MEVA000A46JCCX0000028,3551,"2023-06-14 09:12:58",23.39,3.05,9999,9999,23,23,3898,3899,3898,3899,3898,3898,1,1,1,1,1,Carrousel,0,0
1187,0B5MEVA000A46JCCV0000368,3551,"2023-06-14 10:17:16",23.38,3.09,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1188,0B5MEVA000A46JCCV0000417,3551,"2023-06-14 10:18:26",23.38,3.09,9999,9999,23,23,3896,3896,3896,3895,3896,3896,1,1,1,1,1,Carrousel,0,0
1189,0B5MEVA000A46JCCW0000164,3551,"2023-06-14 10:19:17",23.36,3.09,9999,9999,23,23,3892,3895,3893,3893,3893,3894,1,1,1,1,1,Carrousel,0,0
1190,0B5MEVA000A46JCCV0000362,3551,"2023-06-14 10:20:09",23.39,3.09,9999,9999,23,23,3899,3898,3896,3896,3898,3898,1,1,1,1,1,Carrousel,0,0
1191,0B5MEVA000A46JCCW0000080,3551,"2023-06-14 10:21:06",23.36,3.11,9999,9999,23,23,3894,3894,3894,3893,3894,3893,1,1,1,1,1,Carrousel,0,0
1192,0B5MEVA000A46JCCW0000060,3551,"2023-06-14 10:21:54",23.36,3.12,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1193,0B5MEVA000A46JCCV0000409,3551,"2023-06-14 10:23:04",23.39,3.1,9999,9999,23,23,3898,3896,3896,3896,3898,3898,1,1,1,1,1,Carrousel,0,0
1194,0B5MEVA000A46JCCV0000368,3551,"2023-06-14 10:23:36",23.38,3.09,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1195,0B5MEVA000A46JCCW0000088,3551,"2023-06-14 10:24:42",23.36,3.14,9999,9999,23,23,3892,3894,3893,3894,3892,3893,1,1,1,1,1,Carrousel,0,0
1196,0B5MEVA000A46JCCV0000379,3551,"2023-06-14 10:26:30",23.38,3.1,9999,9999,23,23,3896,3895,3896,3896,3898,3894,1,1,1,1,1,Carrousel,0,0
1197,0B5MEVA000A46JCCW0000257,3551,"2023-06-14 10:28:10",23.38,3.09,9999,9999,23,23,3898,3895,3896,3895,3896,3896,1,1,1,1,1,Carrousel,0,0
1198,0B5MEVA000A46JCCW0000377,3551,"2023-06-14 10:29:25",23.38,3.05,9999,9999,24,23,3896,3894,3896,3895,3899,3895,1,1,1,1,1,Carrousel,0,0
1199,0B5MEVA000A46JCCW0000060,3551,"2023-06-14 10:29:51",23.36,3.12,9999,9999,23,23,3895,3895,3894,3893,3893,3894,1,1,1,1,1,Carrousel,0,0
1200,0B5MEVA000A46JCCW0000372,3551,"2023-06-14 10:31:03",23.38,3.07,9999,9999,23,23,3896,3895,3896,3896,3896,3896,1,1,1,1,1,Carrousel,0,0
1201,0B5MEVA000A46JCCV0000368,3551,"2023-06-14 10:31:47",23.38,3.09,9999,9999,24,23,3898,3896,3896,3898,3896,3896,1,1,1,1,1,Carrousel,0,0
1202,0B5MEVA000A46JCCW0000240,3551,"2023-06-14 10:32:54",23.38,3.09,9999,9999,24,23,3895,3896,3895,3896,3895,3894,1,1,1,1,1,Carrousel,0,0
1203,0B5MEVA000A46JCCW0000236,3551,"2023-06-14 10:33:49",23.38,3.08,9999,9999,24,23,3896,3895,3895,3896,3896,3896,1,1,1,1,1,Carrousel,0,0
1204,0B5MEVA000A46JCCW0000266,3551,"2023-06-14 10:35:04",23.37,3.07,9999,9999,24,23,3894,3895,3894,3896,3894,3896,1,1,1,1,1,Carrousel,0,0
1205,0B5MEVA000A46JCCW0000247,3551,"2023-06-14 12:36:55",23.38,3.05,9999,9999,24,24,3895,3898,3896,3896,3896,3896,1,1,1,1,1,Carrousel,0,0
1206,0B5MEVA000A46JCCX0000029,3551,"2023-06-14 12:37:43",23.39,3.06,9999,9999,24,24,3899,3898,3896,3898,3899,3898,1,1,1,1,1,Carrousel,0,0
1207,0B5MEVA000A46JCCW0000251,3551,"2023-06-14 12:38:41",23.38,3.06,9999,9999,24,24,3898,3895,3896,3896,3898,3896,1,1,1,1,1,Carrousel,0,0
1208,0B5MEVA000A46JCCX0000034,3551,"2023-06-14 12:39:47",23.38,3.06,9999,9999,24,24,3898,3898,3896,3898,3896,3896,1,1,1,1,1,Carrousel,0,0
1209,0B5MEVA000A46JCCW0000682,3551,"2023-06-14 12:40:51",23.39,3.05,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1210,0B5MEVA000A46JCCX0000032,3551,"2023-06-14 12:48:05",23.39,3.07,9999,9999,24,24,3898,3898,3898,3898,3896,3896,1,1,1,1,1,Carrousel,0,0
1211,0B5MEVA000A46JCCX0000033,3551,"2023-06-14 12:49:08",23.39,3.06,9999,9999,24,24,3896,3898,3898,3896,3898,3898,1,1,1,1,1,Carrousel,0,0
1212,0B5MEVA000A46JCCW0000653,3551,"2023-06-14 12:49:57",23.38,3.04,9999,9999,24,24,3896,3896,3896,3898,3898,3894,1,1,1,1,1,Carrousel,0,0
1213,0B5MEVA000A46JCCW0000692,3551,"2023-06-14 12:50:59",23.38,3.07,9999,9999,24,24,3898,3895,3898,3898,3896,3898,1,1,1,1,1,Carrousel,0,0
1214,0B5MEVA000A46JCCW0000089,3551,"2023-06-14 12:51:58",23.36,3.11,9999,9999,24,24,3892,3894,3894,3892,3895,3893,1,1,1,1,1,Carrousel,0,0
1215,0B5MEVA000A46JCCW0000679,3551,"2023-06-14 12:53:23",23.39,3.06,9999,9999,24,24,3898,3896,3899,3899,3896,3896,1,1,1,1,1,Carrousel,0,0
1216,0B5MEVA000A46JCCW0000682,3551,"2023-06-14 12:53:47",23.39,3.06,9999,9999,24,24,3898,3896,3896,3898,3896,3896,1,1,1,1,1,Carrousel,0,0
1217,0B5MEVA000A46JCCW0000075,3551,"2023-06-14 12:54:40",23.36,3.1,9999,9999,24,24,3893,3893,3890,3894,3890,3892,1,1,1,1,1,Carrousel,0,0
1218,0B5MEVA000A46JCCW0000393,3551,"2023-06-14 12:55:31",23.36,3.06,9999,9999,24,24,3892,3894,3893,3893,3894,3893,1,1,1,1,1,Carrousel,0,0
1219,0B5MEVA000A46JCCT0000328,3551,"2023-06-14 12:56:35",23.38,3.08,9999,9999,24,24,3896,3898,3898,3896,3898,3896,1,1,1,1,1,Carrousel,0,0
1220,0B5MEVA000A46JCCW0000130,3551,"2023-06-14 12:57:33",23.37,3.09,9999,9999,24,24,3894,3895,3894,3895,3894,3895,1,1,1,1,1,Carrousel,0,0
1221,0B5MEVA000A46JCCX0000091,3551,"2023-06-15 09:34:35",23.38,3.06,9999,9999,23,23,3896,3895,3896,3898,3895,3896,1,1,1,1,1,Carrousel,0,0
1222,0B5MEVA000A46JCCX0000216,3551,"2023-06-15 09:35:16",23.39,3.08,9999,9999,24,23,3898,3899,3899,3899,3896,3898,1,1,1,1,1,Carrousel,0,0
1223,0B5MEVA000A46JCCX0000198,3551,"2023-06-15 09:36:02",23.38,3.07,9999,9999,23,23,3896,3896,3895,3899,3898,3898,1,1,1,1,1,Carrousel,0,0
1224,0B5MEVA000A46JCCX0000201,3551,"2023-06-15 09:37:16",23.39,3.08,9999,9999,23,23,3898,3898,3896,3898,3899,3898,1,1,1,1,1,Carrousel,0,0
1225,0B5MEVA001A45JC9W0000387,3551,"2023-06-15 09:37:54",23.36,3.09,9999,9999,23,23,3894,3893,3893,3894,3894,3894,1,1,1,1,1,Carrousel,0,0
1226,0B5MEVA000A46JCCX0000219,3551,"2023-06-15 09:38:45",23.39,3.08,9999,9999,23,23,3899,3898,3898,3898,3896,3898,1,1,1,1,1,Carrousel,0,0
1227,0B5MEVA000A46JCCX0000101,3551,"2023-06-15 09:39:55",23.39,3.07,9999,9999,24,23,3898,3899,3898,3898,3898,3898,1,1,1,1,1,Carrousel,0,0
1228,0B5MEVA000A46JCCX0000170,3551,"2023-06-15 09:41:05",23.38,3.08,9999,9999,23,23,3894,3896,3894,3896,3896,3896,1,1,1,1,1,Carrousel,0,0
1229,0B5MEVA000A46JCCX0000039,3551,"2023-06-15 09:42:31",23.39,3.05,9999,9999,23,23,3899,3899,3898,3896,3896,3899,1,1,1,1,1,Carrousel,0,0
1230,0B5MEVA000A46JCCX0000077,3551,"2023-06-15 09:44:11",23.38,3.05,9999,9999,23,23,3896,3896,3896,3896,3896,3898,1,1,1,1,1,Carrousel,0,0
1231,0B5MEVA000A46JCCX0000169,3551,"2023-06-15 09:45:29",23.38,3.07,9999,9999,23,23,3896,3896,3900,3896,3899,3896,1,1,1,1,1,Carrousel,0,0
1232,0B5MEVA000A46JCCX0000217,3551,"2023-06-15 09:46:33",23.39,3.08,9999,9999,23,23,3898,3898,3898,3896,3898,3896,1,1,1,1,1,Carrousel,0,0
1233,0B5MEVA000A46JCCX0000197,3551,"2023-06-15 09:48:06",23.38,3.06,9999,9999,24,23,3899,3895,3896,3896,3896,3898,1,1,1,1,1,Carrousel,0,0
1234,0B5MEVA000A46JCCX0000149,3551,"2023-06-15 09:49:03",23.39,3.04,9999,9999,23,23,3898,3898,3898,3898,3898,3896,1,1,1,1,1,Carrousel,0,0
1235,0B5MEVA000A46JCCX0000177,3551,"2023-06-15 09:50:15",23.39,3.06,9999,9999,23,23,3898,3895,3896,3895,3898,3896,1,1,1,1,1,Carrousel,0,0
1236,0B5MEVA000A46JCCX0000189,3551,"2023-06-15 10:28:46",23.38,3.07,9999,9999,24,24,3895,3895,3896,3898,3888,3896,1,1,1,1,1,Carrousel,0,0
1237,0B5MEVA000A46JCCX0000205,3551,"2023-06-15 10:29:09",23.39,3.08,9999,9999,23,24,3898,3898,3899,3898,3898,3899,1,1,1,1,1,Carrousel,0,0
1238,0B5MEVA000A46JCCX0000174,3551,"2023-06-15 10:29:39",23.39,3.07,9999,9999,23,23,3896,3898,3898,3898,3898,3898,1,1,1,1,1,Carrousel,0,0
1239,0B5MEVA001A45JC9W0000376,3551,"2023-06-15 10:30:20",23.35,3.07,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1240,0B5MEVA000A46JCCX0000116,3551,"2023-06-15 10:30:56",23.39,3.06,9999,9999,24,24,3899,3900,3899,3899,3899,3898,1,1,1,1,1,Carrousel,0,0
1241,0B5MEVA001A45JC9W0000408,3551,"2023-06-15 10:31:31",23.36,3.06,9999,9999,24,23,3894,3893,3892,3894,3894,3893,1,1,1,1,1,Carrousel,0,0
1242,0B5MEVA001A45JC9W0000421,3551,"2023-06-15 10:32:10",23.36,3.06,9999,9999,24,24,3893,3894,3893,3892,3890,3892,1,1,1,1,1,Carrousel,0,0
1243,0B5MEVA000A46JCCW0000392,3551,"2023-06-15 10:34:39",23.36,3.04,9999,9999,24,23,3894,3892,3892,3893,3894,3893,1,1,1,1,1,Carrousel,0,0
1244,0B5MEVA000A46JCCW0000073,3551,"2023-06-15 10:35:14",23.36,3.06,9999,9999,24,23,3893,3894,3893,3894,3894,3892,1,1,1,1,1,Carrousel,0,0
1245,0B5MEVA000A46JCCW0000215,3551,"2023-06-15 10:36:59",23.39,3.08,9999,9999,23,23,3898,3898,3898,3898,3898,3899,1,1,1,1,1,Carrousel,0,0
1246,0B5MEVA001A45JC9W0000376,3551,"2023-06-15 10:37:23",23.35,3.07,9999,9999,23,23,3893,3893,3892,3893,3892,3892,1,1,1,1,1,Carrousel,0,0
1247,0B5MEVA000A46JCCW0000345,3551,"2023-06-15 10:38:50",23.33,3.08,9999,9999,24,23,3889,3888,3888,3888,3885,3887,1,1,1,1,1,Carrousel,0,0
1248,0B5MEVA000A46JCCW0000353,3551,"2023-06-15 10:39:45",23.4,3.07,9999,9999,23,23,3900,3899,3899,3898,3899,3898,1,1,1,1,1,Carrousel,0,0
1249,0B5MEVA000A46JCCW0000339,3551,"2023-06-15 10:40:50",23.39,3.09,9999,9999,24,23,3899,3899,3898,3898,3896,3898,1,1,1,1,1,Carrousel,0,0
1250,0B5MEVA000A46JCCW0000045,3551,"2023-06-15 10:41:15",23.36,3.08,9999,9999,24,23,3893,3894,3894,3890,3892,3890,1,1,1,1,1,Carrousel,0,0
1251,0B5MEVA000A46JCCW0000368,3551,"2023-06-15 10:42:09",23.39,3.04,9999,9999,24,24,3899,3898,3898,3898,3898,3896,1,1,1,1,1,Carrousel,0,0
1252,0B5MEVA000A46JCCW0000122,3551,"2023-06-15 10:43:01",23.36,3.07,9999,9999,23,24,3893,3894,3893,3892,3893,3895,1,1,1,1,1,Carrousel,0,0
1253,0B5MEVA001A45JC9W0000422,3551,"2023-06-15 15:00:25",23.36,3.06,9999,9999,24,24,3894,3894,3892,3889,3893,3894,1,1,1,1,1,Carrousel,0,0
1254,0B5MEVA001A45JC9W0000410,3551,"2023-06-15 15:00:46",23.36,3.05,9999,9999,24,24,3893,3894,3895,3892,3892,3894,1,1,1,1,1,Carrousel,0,0
1255,0B5MEVA001A45JC9W0000398,3551,"2023-06-15 15:01:19",23.36,3.06,9999,9999,24,24,3892,3893,3895,3892,3896,3893,1,1,1,1,1,Carrousel,0,0
1256,0B5MEVA001A45JC9W0000409,3551,"2023-06-15 15:03:28",23.36,3.07,9999,9999,24,24,3894,3894,3892,3893,3894,3893,1,1,1,1,1,Carrousel,0,0
1257,0B5MEVA001A45JC9W0000378,3551,"2023-06-15 15:04:26",23.35,3.07,9999,9999,24,24,3892,3890,3892,3892,3894,3892,1,1,1,1,1,Carrousel,0,0
1258,0B5MEVA001A45JC9W0000372,3551,"2023-06-15 15:05:15",23.35,3.06,9999,9999,24,24,3890,3892,3890,3893,3890,3889,1,1,1,1,1,Carrousel,0,0
1259,0B5MEVA001A45JC9W0000415,3551,"2023-06-15 15:06:24",23.35,3.06,9999,9999,24,24,3894,3895,3890,3893,3890,3892,1,1,1,1,1,Carrousel,0,0
1260,0B5MEVA001A45JC9W0000367,3551,"2023-06-15 15:07:10",23.36,3.07,9999,9999,24,24,3894,3895,3893,3895,3893,3893,1,1,1,1,1,Carrousel,0,0
1261,0B5MEVA001A45JC9V0000286,3551,"2023-06-15 15:08:05",23.35,3.02,9999,9999,24,24,3889,3892,3892,3895,3893,3890,1,1,1,1,1,Carrousel,0,0
1262,0B5MEVA001A45JC9W0000192,3551,"2023-06-15 15:09:54",23.36,3.06,9999,9999,24,24,3894,3893,3890,3890,3894,3892,1,1,1,1,1,Carrousel,0,0
1263,0B5MEVA001A45JC9V0000083,3551,"2023-06-15 15:12:46",23.36,3.06,9999,9999,24,24,3894,3893,3893,3890,3890,3893,1,1,1,1,1,Carrousel,0,0
1264,0B5MEVA001A45JC9V0000342,3551,"2023-06-15 15:22:53",23.36,3.04,9999,9999,24,24,3893,3893,3896,3894,3890,3889,1,1,1,1,1,Carrousel,0,0
1265,0B5MEVA001A45JC9V0000268,3551,"2023-06-15 15:23:18",23.37,3.09,9999,9999,24,24,3893,3894,3893,3898,3893,3892,1,1,1,1,1,Carrousel,0,0
1266,0B5MEVA001A45JC9V0000316,3551,"2023-06-15 15:24:27",23.36,3.05,9999,9999,24,24,3898,3894,3894,3893,3890,3892,1,1,1,1,1,Carrousel,0,0
1267,0B5MEVA001A45JC9V0000287,3551,"2023-06-15 15:25:04",23.36,3.07,9999,9999,24,24,3894,3893,3893,3895,3892,3894,1,1,1,1,1,Carrousel,0,0
1268,0B5MEVA001A45JC9W0000299,3551,"2023-06-16 09:36:56",23.35,3.07,9999,9999,22,22,3892,3890,3892,3892,3894,3890,1,1,1,1,1,Carrousel,0,0
1269,0B5MEVA001A45JC9X0000032,3551,"2023-06-16 09:39:52",23.36,3.08,9999,9999,22,22,3895,3894,3893,3895,3892,3892,1,1,1,1,1,Carrousel,0,0
1270,0B5MEVA001A45JC9W0000258,3551,"2023-06-16 09:40:30",23.36,3.11,9999,9999,22,22,3892,3893,3893,3888,3890,3893,1,1,1,1,1,Carrousel,0,0
1271,0B5MEVA001A45JC9X0000031,3551,"2023-06-16 09:41:09",23.37,3.12,9999,9999,22,22,3894,3894,3895,3895,3896,3895,1,1,1,1,1,Carrousel,0,0
1272,0B5MEVA001A45JC9W0000197,3551,"2023-06-16 09:41:51",23.36,3.09,9999,9999,22,22,3893,3894,3895,3894,3893,3893,1,1,1,1,1,Carrousel,0,0
1273,0B5MEVA001A45JC9W0000244,3551,"2023-06-16 09:42:41",23.36,3.07,9999,9999,22,22,3894,3890,3894,3894,3893,3893,1,1,1,1,1,Carrousel,0,0
1274,0B5MEVA001A45JC9W0000267,3551,"2023-06-16 09:43:42",23.36,3.1,9999,9999,22,22,3894,3893,3894,3893,3894,3892,1,1,1,1,1,Carrousel,0,0
1275,0B5MEVA001A45JC9X0000016,3551,"2023-06-16 09:44:27",23.36,3.09,9999,9999,22,22,3890,3894,3898,3893,3892,3892,1,1,1,1,1,Carrousel,0,0
1276,0B5MEVA001A45JC9X0000010,3551,"2023-06-16 09:45:02",23.35,3.1,9999,9999,22,22,3892,3890,3894,3893,3893,3890,1,1,1,1,1,Carrousel,0,0
1277,0B5MEVA001A45JC9X0000143,3551,"2023-06-16 09:48:17",23.36,3.11,9999,9999,22,22,3890,3894,3893,3892,3890,3890,1,1,1,1,1,Carrousel,0,0
1278,0B5MEVA001A45JC9X0000126,3551,"2023-06-16 09:49:35",23.35,3.08,9999,9999,22,22,3894,3893,3894,3893,3893,3885,1,1,1,1,1,Carrousel,0,0
1279,0B5MEVA001A45JC9X0000139,3551,"2023-06-16 09:50:23",23.36,3.08,9999,9999,22,22,3892,3893,3893,3890,3894,3895,1,1,1,1,1,Carrousel,0,0
1280,0B5MEVA001A45JC9X0000019,3551,"2023-06-16 09:51:55",23.35,3.09,9999,9999,22,22,3893,3895,3895,3890,3893,3885,1,1,1,1,1,Carrousel,0,0
1281,0B5MEVA001A45JC9W0000290,3551,"2023-06-16 09:52:40",23.36,3.1,9999,9999,22,22,3894,3893,3894,3892,3894,3894,1,1,1,1,1,Carrousel,0,0
1282,0B5MEVA001A45JC9W0000324,3551,"2023-06-16 09:53:44",23.36,3.07,9999,9999,22,22,3892,3893,3892,3895,3893,3894,1,1,1,1,1,Carrousel,0,0
1283,0B5MEVA001A45JC9X0000012,3551,"2023-06-16 09:54:49",23.36,3.1,9999,9999,22,22,3894,3893,3893,3895,3894,3892,1,1,1,1,1,Carrousel,0,0
1284,0B5MEVA001A45JC9W0000260,3551,"2023-06-16 13:50:46",23.35,3.07,9999,9999,23,23,3893,3890,3890,3890,3890,3890,1,1,1,1,1,Carrousel,0,0
1285,0B5MEVA001A45JC9X0000158,3551,"2023-06-16 13:51:09",23.37,3.1,9999,9999,205,205,3894,3893,3894,3892,3893,3893,1,1,1,1,0,Carrousel,0,0
1286,0B5MEVA001A45JC9X0000509,3551,"2023-06-16 13:51:53",23.36,3.1,9999,9999,23,23,3894,3893,3890,3895,3893,3893,1,1,1,1,1,Carrousel,0,0
1287,0B5MEVA001A45JC9W0000293,3551,"2023-06-16 13:53:01",23.36,3.09,9999,9999,23,23,3892,3890,3894,3893,3893,3893,1,1,1,1,1,Carrousel,0,0
1288,0B5MEVA001A45JC9Y0000192,3551,"2023-06-16 13:53:24",23.36,3.08,9999,9999,23,23,3892,3893,3893,3894,3898,3890,1,1,1,1,1,Carrousel,0,0
1289,0B5MEVA001A45JC9W0000289,3551,"2023-06-16 13:53:53",23.35,3.08,9999,9999,24,24,3894,3893,3883,3893,3892,3892,1,1,1,1,1,Carrousel,0,0
1290,0B5MEVA001A45JC9X0000498,3551,"2023-06-16 14:10:46",23.35,3.08,9999,9999,24,24,3893,3892,3893,3892,3892,3890,1,1,1,1,1,Carrousel,0,0
1291,0B5MEVA001A45JC9Y0000399,3551,"2023-06-16 14:11:29",23.36,3.05,9999,9999,24,24,3893,3890,3892,3895,3893,3892,1,1,1,1,1,Carrousel,0,0
1292,0B5MEVA001A45JC9X0000158,3551,"2023-06-16 14:18:47",23.37,3.09,9999,9999,24,24,3894,3893,3894,3892,3893,3893,1,1,1,1,1,Carrousel,0,0
1293,0B5MEVA001A45JC9Y0000547,3551,"2023-06-16 14:19:21",23.36,3.07,9999,9999,24,24,3893,3893,3893,3896,3894,3894,1,1,1,1,1,Carrousel,0,0
1294,0B5MEVA001A45JC9Y0000113,3551,"2023-06-16 14:19:48",23.36,3.07,9999,9999,24,24,3890,3893,3894,3890,3894,3894,1,1,1,1,1,Carrousel,0,0
1295,0B5MEVA001A45JC9Y0000384,3551,"2023-06-16 14:20:35",23.36,3.06,9999,9999,24,24,3894,3893,3893,3893,3893,3892,1,1,1,1,1,Carrousel,0,0
1296,0B5MEVA001A45JC9X0000451,3551,"2023-06-16 14:21:19",23.38,3.1,9999,9999,24,24,3896,3893,3895,3894,3900,3896,1,1,1,1,1,Carrousel,0,0
1297,0B5MEVA001A45JC9Y0000417,3551,"2023-06-16 14:21:56",23.36,3.08,9999,9999,24,23,3893,3894,3893,3893,3893,3894,1,1,1,1,1,Carrousel,0,0
1298,0B5MEVA001A45JC9V0000337,3551,"2023-06-16 14:23:03",23.36,3.08,9999,9999,24,23,3894,3893,3893,3892,3894,3893,1,1,1,1,1,Carrousel,0,0
1299,0B5MEVA001A45JC9T0000153,3551,"2023-06-16 14:23:48",23.38,3.11,9999,9999,23,24,3895,3899,3898,3892,3894,3895,1,1,1,1,1,Carrousel,0,0
1300,0B5MEVA000A46JCCW0000031,3551,"2023-06-19 14:46:28",23.39,3.09,9999,9999,23,23,3899,3899,3898,3898,3900,3898,1,1,1,1,1,Carrousel,0,0
1301,0B5MEVA000A46JCCT0000055,3551,"2023-06-19 14:47:59",23.38,3.1,9999,9999,23,23,3896,3896,3898,3896,3898,3896,1,1,1,1,1,Carrousel,0,0
1302,0B5MEVA000A46JCCV0000506,3551,"2023-06-19 14:50:09",23.38,3.09,9999,9999,24,23,3898,3898,3899,3896,3892,3898,1,1,1,1,1,Carrousel,0,0
1303,0B5MEVA001A45JC9T0000173,3551,"2023-06-19 14:50:55",23.4,3.15,9999,9999,23,23,3900,3899,3900,3898,3895,3900,1,1,1,1,1,Carrousel,0,0
1304,0B5MEVA001A45JC9T0000023,3551,"2023-06-19 14:51:49",23.37,3.07,9999,9999,23,23,3893,3893,3893,3895,3894,3893,1,1,1,1,1,Carrousel,0,0
1305,0B5MEVA001A45JC9V0000318,3551,"2023-06-19 14:53:08",23.37,3.09,9999,9999,23,23,3893,3893,3895,3898,3892,3894,1,1,1,1,1,Carrousel,0,0
1306,0B5MEVA001A45JC9T0000156,3551,"2023-06-19 14:54:34",23.37,3.1,9999,9999,23,23,3894,3900,3893,3894,3898,3893,1,1,1,1,1,Carrousel,0,0
